t,w,x,y,z,ax,ay,az
73,1.00,0.00,-0.00,-0.00,14,-43,4
74,1.00,0.00,-0.00,-0.00,0,-57,0
75,1.00,0.00,-0.00,-0.00,0,-52,0
76,1.00,0.00,-0.00,-0.00,20,-43,0
77,1.00,0.00,-0.00,-0.00,23,-31,-6
78,1.00,0.00,-0.00,-0.00,4,-33,-8
79,1.00,0.00,-0.00,-0.00,-11,-43,-6
80,1.00,0.00,-0.00,-0.00,-8,-39,-13
81,1.00,0.00,-0.00,-0.00,0,-31,-27
82,1.00,0.00,-0.00,-0.00,16,-17,-25
83,1.00,0.00,-0.00,-0.00,15,-9,-12
84,1.00,0.00,-0.00,-0.00,0,-1,0
85,1.00,0.00,-0.00,-0.00,-4,17,7
86,1.00,0.00,-0.00,-0.00,3,29,-4
87,1.00,0.00,-0.00,-0.00,12,24,-3
88,1.00,0.00,-0.00,-0.00,9,11,3
89,1.00,0.00,-0.00,-0.00,0,12,0
90,1.00,0.00,-0.00,-0.00,-1,24,-12
91,1.00,0.00,-0.00,-0.00,10,27,-7
92,1.00,0.00,-0.00,-0.00,12,15,-4
93,1.00,0.00,-0.00,-0.00,7,5,-7
94,1.00,0.00,-0.00,-0.00,-4,-13,2
95,1.00,0.00,-0.00,-0.00,-7,-27,14
96,1.00,0.00,-0.00,-0.00,-3,-31,2
97,1.00,0.00,-0.00,-0.00,8,-33,0
98,1.00,0.00,-0.00,-0.00,10,-36,6
99,1.00,0.00,-0.00,-0.00,-1,-33,4
100,1.00,0.00,-0.00,-0.00,0,-31,1
101,1.00,0.00,-0.00,-0.00,12,-42,4
102,1.00,0.00,-0.00,0.00,20,-55,6
103,1.00,0.00,-0.00,-0.00,8,-54,3
104,1.00,0.00,-0.00,-0.00,1,-55,2
105,1.00,0.00,-0.00,-0.00,1,-62,1
106,1.00,0.00,-0.00,-0.00,9,-63,-1
107,1.00,0.00,-0.00,-0.00,10,-55,-10
108,1.00,0.00,-0.00,-0.00,6,-41,-8
109,1.00,0.00,-0.00,-0.00,0,-26,-4
110,1.00,0.00,-0.00,-0.00,-1,-9,-5
111,1.00,0.00,-0.00,-0.00,3,0,5
112,1.00,0.00,-0.00,-0.00,7,3,6
113,1.00,0.00,-0.00,-0.00,9,5,2
114,1.00,0.00,-0.00,-0.00,-4,7,4
115,1.00,0.00,-0.00,-0.00,0,9,4
116,1.00,0.00,-0.00,-0.00,2,4,13
117,1.00,0.00,-0.00,-0.00,2,18,13
118,1.00,0.00,-0.00,-0.00,2,32,6
119,1.00,0.00,-0.00,-0.00,2,24,-4
120,1.00,0.00,-0.00,-0.00,3,14,-4
121,1.00,0.00,-0.00,0.00,13,5,18
122,1.00,0.00,-0.00,0.00,8,-3,25
123,1.00,0.00,-0.00,0.00,-2,8,10
124,1.00,0.00,-0.00,0.00,0,19,1
125,1.00,0.00,-0.00,-0.00,3,19,10
126,1.00,0.00,-0.00,0.00,9,10,10
127,1.00,0.00,-0.00,0.00,3,0,-8
128,1.00,0.00,-0.00,0.00,-1,-2,-27
129,1.00,0.00,-0.00,0.00,0,-22,-19
130,1.00,0.00,-0.00,0.00,8,-45,-1
131,1.00,0.00,-0.00,0.00,8,-52,-4
132,1.00,0.00,-0.00,0.00,3,-63,-5
133,1.00,0.00,-0.00,0.00,5,-61,6
134,1.00,0.00,-0.00,0.00,1,-35,1
135,1.00,0.00,-0.00,0.00,1,-21,0
136,1.00,0.00,-0.00,0.00,0,-37,7
137,1.00,0.00,-0.00,0.00,-5,-47,6
138,1.00,0.00,-0.00,0.00,-4,-24,-4
139,1.00,0.00,-0.00,0.00,4,0,-13
140,1.00,0.00,-0.00,0.00,5,0,-1
141,1.00,0.00,-0.00,0.00,2,-26,0
142,1.00,0.00,-0.00,-0.00,-4,-47,2
143,1.00,0.00,-0.00,-0.00,1,-34,-3
144,1.00,0.00,-0.00,0.00,5,-4,0
145,1.00,0.00,-0.00,0.00,8,11,2
146,1.00,0.00,-0.00,0.00,5,5,14
147,1.00,0.00,-0.00,0.00,-1,-6,16
148,1.00,0.00,-0.00,0.00,-3,1,4
149,1.00,0.00,-0.00,0.00,3,5,-4
150,1.00,0.00,-0.00,0.00,7,-12,0
151,1.00,0.00,-0.00,0.00,4,-20,4
152,1.00,0.00,-0.00,0.00,-1,-2,-2
153,1.00,0.00,-0.00,0.00,0,9,0
154,1.00,0.00,-0.00,0.00,1,3,5
155,1.00,0.00,-0.00,0.00,1,-8,-4
156,1.00,0.00,-0.00,0.00,0,-5,-7
157,1.00,0.00,-0.00,0.00,-1,0,-18
158,1.00,0.00,-0.00,0.00,-6,-12,-18
159,1.00,0.00,-0.00,0.00,-2,-35,-6
160,1.00,0.00,-0.00,0.00,0,-56,-4
161,1.00,0.00,-0.00,0.00,0,-50,-10
162,1.00,0.00,-0.00,0.00,0,-34,-15
163,1.00,0.00,-0.00,0.00,-3,-19,-10
164,1.00,0.00,-0.00,0.00,-4,-16,-8
165,1.00,0.00,-0.00,0.00,-1,-15,-9
166,1.00,0.00,-0.00,0.00,0,-10,-9
167,1.00,0.00,-0.00,0.00,2,7,-5
168,1.00,0.00,-0.00,0.00,6,16,-3
169,1.00,0.00,-0.00,0.00,7,-1,2
170,1.00,0.00,-0.00,0.00,6,-28,0
171,1.00,0.00,-0.00,0.00,5,-39,2
172,1.00,0.00,-0.00,0.00,10,-35,5
173,1.00,0.00,-0.00,0.00,12,-22,3
174,1.00,0.00,-0.00,0.00,5,-15,6
175,1.00,0.00,-0.00,0.00,0,0,7
176,1.00,0.00,-0.00,0.00,-3,14,10
177,1.00,0.00,-0.00,0.00,-2,16,4
178,1.00,0.00,-0.00,0.00,0,2,9
179,1.00,0.00,-0.00,0.00,0,-4,21
180,1.00,0.00,-0.00,0.00,-2,-3,12
181,1.00,0.00,-0.00,0.00,-5,4,0
182,1.00,0.00,-0.00,0.00,-1,13,0
183,1.00,0.00,-0.00,0.00,0,8,-4
184,1.00,0.00,-0.00,0.00,3,12,-18
185,1.00,0.00,-0.00,0.00,0,13,-22
186,1.00,0.00,-0.00,0.00,0,8,-5
187,1.00,0.00,-0.00,0.00,-3,-6,4
188,1.00,0.00,-0.00,0.00,-1,-19,-2
189,1.00,0.00,-0.00,0.00,-5,-23,-15
190,1.00,0.00,-0.00,0.00,-3,-21,-10
191,1.00,0.00,-0.00,0.00,-1,-28,-3
192,1.00,0.00,-0.00,0.00,0,-30,0
193,1.00,0.00,-0.00,0.00,0,-31,2
194,1.00,0.00,-0.00,0.00,0,-28,0
195,1.00,0.00,-0.00,0.00,0,-27,-11
196,1.00,0.00,-0.00,0.00,3,-24,-23
197,1.00,0.00,-0.00,0.00,0,-18,-16
198,1.00,0.00,-0.00,0.00,0,-17,0
199,1.00,0.00,-0.00,0.00,-7,-15,-8
200,1.00,0.00,-0.00,0.00,-5,-7,-24
201,1.00,0.00,-0.00,0.00,0,-2,-17
202,1.00,0.00,-0.00,0.00,0,-3,-12
203,1.00,0.00,-0.00,0.00,-4,0,-18
204,1.00,0.00,-0.00,0.00,-2,3,-17
205,1.00,0.00,-0.00,0.00,0,0,-6
206,1.00,0.00,-0.00,0.00,3,-9,4
207,1.00,0.00,-0.00,0.00,6,-17,5
208,1.00,0.00,-0.00,0.00,1,-17,6
209,1.00,0.00,-0.00,0.00,0,-9,5
210,1.00,0.00,-0.00,0.00,0,-9,8
211,1.00,0.00,-0.00,0.00,2,-19,21
212,1.00,0.00,-0.00,0.00,8,-11,25
213,1.00,0.00,-0.00,0.00,6,6,18
214,1.00,0.00,-0.00,0.00,4,13,16
215,1.00,0.00,-0.00,0.00,2,2,22
216,1.00,0.00,-0.00,0.00,0,-7,13
217,1.00,0.00,-0.00,0.00,-9,-4,9
218,1.00,0.00,-0.00,0.00,-12,-2,12
219,1.00,0.00,-0.00,0.00,-5,-8,15
220,1.00,0.00,-0.00,0.00,0,-18,15
221,1.00,0.00,-0.00,0.00,0,-30,21
222,1.00,0.00,-0.00,0.00,0,-35,17
223,1.00,0.00,-0.00,0.00,-1,-35,2
224,1.00,0.00,-0.00,0.00,0,-30,0
225,1.00,0.00,-0.00,0.00,5,-35,7
226,1.00,0.00,-0.00,0.00,-1,-34,7
227,1.00,0.00,-0.00,0.00,-3,-33,0
228,1.00,0.00,-0.00,0.00,0,-26,-12
229,1.00,0.00,-0.00,0.00,5,-21,-8
230,1.00,0.00,-0.00,0.00,5,-24,-7
231,1.00,0.00,-0.00,-0.00,2,-11,-9
232,1.00,0.00,-0.00,0.00,0,7,-18
233,1.00,0.00,-0.00,0.00,3,13,-21
234,1.00,0.00,-0.00,0.00,9,-1,-16
235,1.00,0.00,-0.00,0.00,7,-18,-3
236,1.00,0.00,-0.00,0.00,1,-11,-5
237,1.00,0.00,-0.00,0.00,-4,13,0
238,1.00,0.00,-0.00,0.00,0,35,3
239,1.00,0.00,-0.00,0.00,5,49,2
240,1.00,0.00,-0.00,0.00,1,45,11
241,1.00,0.00,-0.00,0.00,-2,44,10
242,1.00,0.00,-0.00,0.00,0,40,-2
243,1.00,0.00,-0.00,0.00,3,20,9
244,1.00,0.00,-0.00,0.00,9,2,8
245,1.00,0.00,-0.00,0.00,4,5,-1
246,1.00,0.00,-0.00,0.00,3,4,-2
247,1.00,0.00,-0.00,0.00,0,-7,-1
248,1.00,0.00,-0.00,0.00,-6,-22,1
249,1.00,0.00,-0.00,0.00,-5,-24,-5
250,1.00,0.00,-0.00,0.00,-8,-27,-10
251,1.00,0.00,-0.00,0.00,-9,-22,-20
252,1.00,0.00,-0.00,0.00,-5,-18,-20
253,1.00,0.00,-0.00,0.00,-2,-38,-5
254,1.00,0.00,-0.00,0.00,-3,-57,0
255,1.00,0.00,-0.00,0.00,-11,-62,0
256,1.00,0.00,-0.00,0.00,-3,-54,-1
257,1.00,0.00,-0.00,0.00,-2,-43,-3
258,1.00,0.00,-0.00,0.00,-8,-46,0
259,1.00,0.00,-0.00,0.00,-8,-50,-2
260,1.00,0.00,-0.00,0.00,-8,-47,0
261,1.00,0.00,-0.00,0.00,-3,-34,-6
262,1.00,0.00,-0.00,0.00,0,-20,-16
263,1.00,0.00,-0.00,0.00,3,-11,-7
264,1.00,0.00,-0.00,0.00,1,-3,4
265,1.00,0.00,-0.00,0.00,-1,16,4
266,1.00,0.00,-0.00,0.00,-3,23,7
267,1.00,0.00,-0.00,0.00,-1,25,13
268,1.00,0.00,-0.00,0.00,-2,25,8
269,1.00,0.00,-0.00,0.00,-3,40,-3
270,1.00,0.00,-0.00,0.00,-8,50,-8
271,1.00,0.00,-0.00,0.00,-5,43,-6
272,1.00,0.00,-0.00,0.00,-2,19,2
273,1.00,0.00,-0.00,0.00,-3,8,2
274,1.00,0.00,-0.00,0.00,-3,20,2
275,1.00,0.00,-0.00,0.00,-3,21,2
276,1.00,0.00,-0.00,0.00,1,10,3
277,1.00,0.00,-0.00,0.00,3,8,8
278,1.00,0.00,-0.00,0.00,0,12,4
279,1.00,0.00,-0.00,0.00,-1,13,-4
280,1.00,0.00,-0.00,0.00,0,7,-17
281,1.00,0.00,-0.00,0.00,-1,-3,-17
282,1.00,0.00,-0.00,0.00,0,-23,-14
283,1.00,0.00,-0.00,0.00,-1,-32,-19
284,1.00,0.00,-0.00,0.00,-9,-25,-25
285,1.00,0.00,-0.00,0.00,0,-18,-29
286,1.00,0.00,-0.00,0.00,2,-35,-15
287,1.00,0.00,-0.00,0.00,0,-35,-17
288,1.00,0.00,-0.00,0.00,-5,-13,-19
289,1.00,0.00,-0.00,0.00,-4,5,-8
290,1.00,0.00,-0.00,0.00,0,0,-3
291,1.00,0.00,-0.00,0.00,3,-10,-4
292,1.00,0.00,-0.00,0.00,2,-24,-5
293,1.00,0.00,-0.00,0.00,0,-13,0
294,1.00,0.00,-0.00,0.00,1,5,-2
295,1.00,0.00,-0.00,0.00,7,7,7
296,1.00,0.00,-0.00,0.00,5,1,15
297,1.00,0.00,-0.00,0.00,1,8,15
298,1.00,0.00,-0.00,0.00,6,31,14
299,1.00,0.00,-0.00,0.00,5,38,0
300,1.00,0.00,-0.00,0.00,8,20,-2
301,1.00,0.00,-0.00,0.00,6,2,-2
302,1.00,0.00,-0.00,0.00,2,6,-2
303,1.00,0.00,-0.00,0.00,1,6,-6
304,1.00,0.00,-0.00,0.00,7,9,-5
305,1.00,0.00,-0.00,0.00,11,7,-5
306,1.00,0.00,-0.00,0.00,8,1,-18
307,1.00,0.00,-0.00,0.00,1,-16,-26
308,1.00,0.00,-0.00,0.00,0,-29,-18
309,1.00,0.00,-0.00,0.00,1,-28,-19
310,1.00,0.00,-0.00,0.00,8,-33,-17
311,1.00,0.00,-0.00,0.00,5,-47,0
312,1.00,0.00,-0.00,0.00,-2,-44,-1
313,1.00,0.00,-0.00,0.00,-4,-13,-7
314,1.00,0.00,-0.00,0.00,6,11,-10
315,1.00,0.00,-0.00,0.00,9,18,-14
316,1.00,0.00,-0.00,0.00,1,0,-8
317,1.00,0.00,-0.00,0.00,-4,-5,-6
318,1.00,0.00,-0.00,0.00,-1,7,-12
319,1.00,0.00,-0.00,0.00,1,18,-11
320,1.00,0.00,-0.00,0.00,6,0,-10
321,1.00,0.00,-0.00,0.00,1,-24,-7
322,1.00,0.00,-0.00,0.00,0,-25,-1
323,1.00,0.00,-0.00,0.00,0,-5,0
324,1.00,0.00,-0.00,0.00,5,2,-5
325,1.00,0.00,-0.00,0.00,6,0,-11
326,1.00,0.00,-0.00,0.00,0,4,-6
327,1.00,0.00,-0.00,0.00,-4,21,-5
328,1.00,0.00,-0.00,0.00,0,22,0
329,1.00,0.00,-0.00,0.00,2,-9,7
330,1.00,0.00,-0.00,0.00,0,-36,20
331,1.00,0.00,-0.00,0.00,0,-39,7
332,1.00,0.00,-0.00,0.00,-2,-21,3
333,1.00,0.00,-0.00,0.00,6,0,1
334,1.00,0.00,-0.00,0.00,12,-2,-4
335,1.00,0.00,-0.00,0.00,9,-14,0
336,1.00,0.00,-0.00,0.00,4,-1,-11
337,1.00,0.00,-0.00,0.00,1,14,-13
338,1.00,0.00,-0.00,0.00,1,9,-5
339,1.00,0.00,-0.00,0.00,-3,-2,-8
340,1.00,0.00,-0.00,0.00,-6,-26,-14
341,1.00,0.00,-0.00,0.00,-4,-30,-12
342,1.00,0.00,-0.00,0.00,0,-22,-8
343,1.00,0.00,-0.00,0.00,5,-9,-12
344,1.00,0.00,-0.00,0.00,3,-20,-6
345,1.00,0.00,-0.00,0.00,0,-38,-2
346,1.00,0.00,-0.00,0.00,-6,-32,0
347,1.00,0.00,-0.00,0.00,0,-11,-11
348,1.00,0.00,-0.00,0.00,6,-15,-2
349,1.00,0.00,-0.00,0.00,2,-34,6
350,1.00,0.00,-0.00,0.00,0,-35,16
351,1.00,0.00,-0.00,0.00,4,-19,7
352,1.00,0.00,-0.00,0.00,4,3,-1
353,1.00,0.00,-0.00,0.00,8,1,-4
354,1.00,0.00,-0.00,0.00,7,-2,3
355,1.00,0.00,-0.00,0.00,1,3,-5
356,1.00,0.00,-0.00,0.00,2,14,-9
357,1.00,0.00,-0.00,0.00,8,13,3
358,1.00,0.00,-0.00,0.00,7,19,10
359,1.00,0.00,-0.00,0.00,5,26,11
360,1.00,0.00,-0.00,0.00,1,19,1
361,1.00,0.00,-0.00,0.00,-3,9,0
362,1.00,0.00,-0.00,0.00,0,13,6
363,1.00,0.00,-0.00,0.00,3,21,5
364,1.00,0.00,-0.00,0.00,3,29,-6
365,1.00,0.00,-0.00,0.00,-1,21,-7
366,1.00,0.00,-0.00,0.00,0,3,-3
367,1.00,0.00,-0.00,0.00,4,-17,-8
368,1.00,0.00,-0.00,0.00,2,-35,-8
369,1.00,0.00,-0.00,0.00,-2,-35,-21
370,1.00,0.00,-0.00,0.00,-4,-30,-24
371,1.00,0.00,-0.00,0.00,-2,-13,-26
372,1.00,0.00,-0.00,0.00,0,-6,-23
373,1.00,0.00,-0.00,0.00,-2,-10,-15
374,1.00,0.00,-0.00,0.00,0,-19,-11
375,1.00,0.00,-0.00,0.00,0,-21,-21
376,1.00,0.00,-0.00,0.00,6,-18,-22
377,1.00,0.00,-0.00,0.00,7,-34,-8
378,1.00,0.00,-0.00,0.00,0,-57,-3
379,1.00,0.00,-0.00,0.00,-10,-63,-4
380,1.00,0.00,-0.00,0.00,-6,-34,-5
381,1.00,0.00,-0.00,0.00,-2,0,0
382,1.00,0.00,-0.00,0.00,-7,10,12
383,1.00,0.00,-0.00,0.00,-13,9,7
384,1.00,0.00,-0.00,0.00,-14,22,9
385,1.00,0.00,-0.00,0.00,-4,35,10
386,1.00,0.00,-0.00,0.00,1,33,9
387,1.00,0.00,-0.00,0.00,1,11,10
388,1.00,0.00,-0.00,0.00,-5,-4,1
389,1.00,0.00,-0.00,0.00,0,-2,-2
390,1.00,0.00,-0.00,0.00,-2,-2,1
391,1.00,0.00,-0.00,0.00,0,5,0
392,1.00,0.00,-0.00,0.00,1,0,-9
393,1.00,0.00,-0.00,0.00,1,-5,-7
394,1.00,0.00,-0.00,0.00,4,0,0
395,1.00,0.00,-0.00,0.00,3,9,-2
396,1.00,0.00,-0.00,0.00,3,-4,-6
397,1.00,0.00,-0.00,0.00,0,-33,1
398,1.00,0.00,-0.00,0.00,0,-43,6
399,1.00,0.00,-0.00,0.00,0,-30,-1
400,1.00,0.00,-0.00,0.00,1,-26,9
401,1.00,0.00,-0.00,0.00,-1,-25,9
402,1.00,0.00,-0.00,0.00,0,-30,0
403,1.00,0.00,-0.00,0.00,1,-29,-7
404,1.00,0.00,-0.00,0.00,-3,-26,-7
405,1.00,0.00,-0.00,0.00,-6,-20,-9
406,1.00,0.00,-0.00,0.00,-5,-2,-3
407,1.00,0.00,-0.00,0.00,-1,20,-6
408,1.00,0.00,-0.00,0.00,1,35,-11
409,1.00,0.00,-0.00,0.00,4,38,-8
410,1.00,0.00,-0.00,0.00,3,26,-3
411,1.00,0.00,-0.00,0.00,8,35,-7
412,1.00,0.00,-0.00,0.00,8,40,-9
413,1.00,0.00,-0.00,0.00,11,37,1
414,1.00,0.00,-0.00,0.00,11,21,0
415,1.00,0.00,-0.00,0.00,13,5,-1
416,1.00,0.00,-0.00,0.00,2,0,8
417,1.00,0.00,-0.00,0.00,0,5,10
418,1.00,0.00,-0.00,0.00,-3,12,8
419,1.00,0.00,-0.00,0.00,-2,13,0
420,1.00,0.00,-0.00,0.00,0,-1,1
421,1.00,0.00,-0.00,0.00,1,0,0
422,1.00,0.00,-0.00,0.00,4,5,-9
423,1.00,0.00,-0.00,0.00,0,-14,-5
424,1.00,0.00,-0.00,0.00,-5,-45,6
425,1.00,0.00,-0.00,0.00,-9,-47,-8
426,1.00,0.00,-0.00,0.00,-2,-28,-9
427,1.00,0.00,-0.00,0.00,1,-20,-6
428,1.00,0.00,-0.00,0.00,-2,-15,-2
429,1.00,0.00,-0.00,0.00,-5,-20,-4
430,1.00,0.00,-0.00,0.00,-5,-11,-4
431,1.00,0.00,-0.00,0.00,-7,0,-6
432,1.00,0.00,-0.00,0.00,-3,0,-5
433,1.00,0.00,-0.00,0.00,-1,-11,9
434,1.00,0.00,-0.00,0.00,-4,-12,26
435,1.00,0.00,-0.00,0.00,-9,2,27
436,1.00,0.00,-0.00,0.00,-8,8,24
437,1.00,0.00,-0.00,0.00,-7,2,23
438,1.00,0.00,-0.00,0.00,-2,3,13
439,1.00,0.00,-0.00,0.00,-2,19,-5
440,1.00,0.00,-0.00,0.00,-2,30,-1
441,1.00,0.00,-0.00,0.00,0,29,-1
442,1.00,0.00,-0.00,0.00,0,15,4
443,1.00,0.00,-0.00,0.00,-1,2,0
444,1.00,0.00,-0.00,0.00,-8,0,-5
445,1.00,0.00,-0.00,0.00,-9,1,-7
446,1.00,0.00,-0.00,0.00,-5,-2,-7
447,1.00,0.00,-0.00,0.00,-3,-11,-13
448,1.00,0.00,-0.00,0.00,-1,-11,-16
449,1.00,0.00,-0.00,0.00,1,-6,-21
450,1.00,0.00,-0.00,0.00,1,3,-27
451,1.00,0.00,-0.00,0.00,4,6,-21
452,1.00,0.00,-0.00,0.00,2,-4,-3
453,1.00,0.00,-0.00,0.00,-5,-9,-8
454,1.00,0.00,-0.00,0.00,-6,-13,-16
455,1.00,0.00,-0.00,0.00,0,-14,-10
456,1.00,0.00,-0.00,0.00,-1,-19,-1
457,1.00,0.00,-0.00,0.00,0,-18,-10
458,1.00,0.00,-0.00,0.00,0,-11,-10
459,1.00,0.00,-0.00,0.00,4,-3,-12
460,1.00,0.00,-0.00,0.00,12,1,-3
461,1.00,0.00,-0.00,0.00,6,6,0
462,1.00,0.00,-0.00,0.00,-3,3,-2
463,1.00,0.00,-0.00,0.00,-3,4,4
464,1.00,0.00,-0.00,0.00,1,13,10
465,1.00,0.00,-0.00,0.00,4,27,4
466,1.00,0.00,-0.00,0.00,1,21,-4
467,1.00,0.00,-0.00,0.00,-6,7,-3
468,1.00,0.00,-0.00,0.00,-7,-4,1
469,1.00,0.00,-0.00,0.00,-1,-9,0
470,1.00,0.00,-0.00,0.00,6,-3,-7
471,1.00,0.00,-0.00,0.00,0,-3,9
472,1.00,0.00,-0.00,0.00,-7,-19,18
473,1.00,0.00,-0.00,0.00,-6,-27,13
474,1.00,0.00,-0.00,0.00,0,-17,0
475,1.00,0.00,-0.00,0.00,3,-5,13
476,1.00,0.00,-0.00,0.00,0,-14,16
477,1.00,0.00,-0.00,0.00,-2,-26,8
478,1.00,0.00,-0.00,0.00,4,-32,6
479,1.00,0.00,-0.00,0.00,8,-27,7
480,1.00,0.00,-0.00,0.00,8,-20,9
481,1.00,0.00,-0.00,0.00,0,-26,0
482,1.00,0.00,-0.00,0.00,-5,-40,2
483,1.00,0.00,-0.00,0.00,-3,-28,1
484,1.00,0.00,-0.00,0.00,5,6,2
485,1.00,0.00,-0.00,0.00,9,24,-5
486,1.00,0.00,-0.00,0.00,2,18,0
487,1.00,0.00,-0.00,0.00,2,13,-4
488,1.00,0.00,-0.00,0.00,11,20,-12
489,1.00,0.00,-0.00,0.00,16,20,-13
490,1.00,0.00,-0.00,0.00,8,8,-7
491,1.00,0.00,-0.00,0.00,0,-14,1
492,1.00,0.00,-0.00,0.00,0,-8,-2
493,1.00,0.00,-0.00,0.00,3,10,-1
494,1.00,0.00,-0.00,0.00,4,16,0
495,1.00,0.00,-0.00,0.00,0,16,0
496,1.00,0.00,-0.00,0.00,-2,17,-2
497,1.00,0.00,-0.00,0.00,0,19,-10
498,1.00,0.00,-0.00,0.00,7,18,-7
499,1.00,0.00,-0.00,0.00,8,1,-3
500,1.00,0.00,-0.00,0.00,8,-18,-6
501,1.00,0.00,-0.00,0.00,5,-22,-20
502,1.00,0.00,-0.00,0.00,9,-20,-20
503,1.00,0.00,-0.00,0.00,11,-10,-16
504,1.00,0.00,-0.00,0.00,7,-4,-9
505,1.00,0.00,-0.00,0.00,0,-5,-9
506,1.00,0.00,-0.00,0.00,-3,0,-14
507,1.00,0.00,-0.00,0.00,-6,-1,-11
508,1.00,0.00,-0.00,0.00,-1,-9,-15
509,1.00,0.00,-0.00,0.00,-2,-20,-20
510,1.00,0.00,-0.00,0.00,-9,-29,-10
511,1.00,0.00,-0.00,0.00,-2,-33,-5
512,1.00,0.00,-0.00,0.00,-2,-27,-7
513,1.00,0.00,-0.00,0.00,0,-25,-2
514,1.00,0.00,-0.00,0.00,-6,-26,12
515,1.00,0.00,-0.00,0.00,-6,-10,24
516,1.00,0.00,-0.00,0.00,-5,10,11
517,1.00,0.00,-0.00,0.00,-5,24,12
518,1.00,0.00,-0.00,0.00,-8,10,34
519,1.00,0.00,-0.00,0.00,-10,-8,36
520,1.00,0.00,-0.00,0.00,-7,-24,29
521,1.00,0.00,-0.00,0.00,0,-22,15
522,1.00,0.00,-0.00,0.00,2,-10,9
523,1.00,0.00,-0.00,0.00,3,-5,12
524,1.00,0.00,-0.00,0.00,2,3,6
525,1.00,0.00,-0.00,0.00,2,14,-1
